iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
PER,South America,Peru,2021-02-01,1138239.0,0.0,6328.714,41026.0,0.0,202.571,34521.543,0.0,191.943,1244.274,0.0,6.144,1.25,,,,,,,,,17074.0,4020425.0,121.935,0.518,15877.0,0.482,0.202,5.0,tests performed,,,,,,,,,,80.56,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-02-02,1142716.0,4477.0,5068.143,41181.0,155.0,153.429,34657.326,135.783,153.711,1248.975,4.701,4.653,1.24,,,,,,,,,17167.0,4037592.0,122.456,0.521,15522.0,0.471,0.207,4.8,tests performed,,,,,,,,,,80.56,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-02-03,1158337.0,15621.0,7299.714,41538.0,357.0,204.429,35131.093,473.768,221.392,1259.802,10.827,6.2,1.23,,,,,,,,,15789.0,4053381.0,122.935,0.479,14993.0,0.455,0.213,4.7,tests performed,,,,,,,,,,80.56,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-02-04,1158337.0,0.0,6338.143,41538.0,0.0,180.857,35131.093,0.0,192.229,1259.802,0.0,5.485,1.22,,,,,,,,,17661.0,4071042.0,123.47,0.536,14796.0,0.449,0.216,4.6,tests performed,,,,,,,,,,80.56,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-02-05,1165052.0,6715.0,6481.0,41753.0,215.0,181.286,35334.752,203.659,196.562,1266.323,6.521,5.498,1.22,,,,,,,,,16499.0,4087541.0,123.971,0.5,14548.0,0.441,0.216,4.6,tests performed,,,,,,,,,,80.56,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-02-06,1173045.0,7993.0,5717.571,41933.0,180.0,153.714,35577.171,242.419,173.408,1271.782,5.459,4.662,1.21,,,,,,,,,13157.0,4100698.0,124.37,0.399,14552.0,0.441,0.215,4.7,tests performed,,,,,,,,,,86.11,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-02-07,1186698.0,13653.0,6922.714,42308.0,375.0,183.143,35991.251,414.081,209.958,1283.155,11.373,5.555,1.2,,,,,,,,,4611.0,4105309.0,124.51,0.14,14565.0,0.442,0.214,4.7,tests performed,,,,,,,,,,86.11,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-02-08,1186698.0,0.0,6922.714,42308.0,0.0,183.143,35991.251,0.0,209.958,1283.155,0.0,5.555,1.19,,,,,,,,,18076.0,4123385.0,125.058,0.548,14709.0,0.446,0.213,4.7,tests performed,,,,,,,,,,86.11,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-02-09,1196778.0,10080.0,7723.143,42626.0,318.0,206.429,36296.967,305.715,234.234,1292.8,9.645,6.261,1.19,,,,,,,,,17113.0,4140498.0,125.577,0.519,14701.0,0.446,0.208,4.8,tests performed,3837.0,3837.0,,,,0.01,0.01,,,86.11,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-02-10,1196778.0,0.0,5491.571,42626.0,0.0,155.429,36296.967,0.0,166.553,1292.8,0.0,4.714,1.18,,,,,,,,,19285.0,4159783.0,126.162,0.585,15200.0,0.461,0.201,5.0,tests performed,20413.0,20413.0,,16576.0,16576.0,0.06,0.06,,503.0,86.11,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-02-11,1203502.0,6724.0,6452.143,43045.0,419.0,215.286,36500.898,203.932,195.686,1305.508,12.708,6.529,1.17,,,,,,,,,17643.0,4177426.0,126.697,0.535,15198.0,0.461,0.197,5.1,tests performed,54263.0,54263.0,,33850.0,25213.0,0.16,0.16,,765.0,86.11,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-02-12,1212309.0,8807.0,6751.0,43045.0,0.0,184.571,36768.005,267.107,204.75,1305.508,0.0,5.598,1.17,,,,,,,,,15441.0,4192867.0,127.165,0.468,15047.0,0.456,0.197,5.1,tests performed,86623.0,86623.0,,32360.0,27595.0,0.26,0.26,,837.0,86.11,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-02-13,1220748.0,8439.0,6814.714,43255.0,210.0,188.857,37023.951,255.946,206.683,1311.877,6.369,5.728,1.16,,,,,,,,,12409.0,4205276.0,127.541,0.376,14940.0,0.453,0.195,5.1,tests performed,105545.0,105545.0,,18922.0,25427.0,0.32,0.32,,771.0,86.11,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-02-14,1235298.0,14550.0,6942.857,43703.0,448.0,199.286,37465.236,441.286,210.569,1325.464,13.587,6.044,1.16,,,,,,,,,3511.0,4208787.0,127.648,0.106,14783.0,0.448,0.194,5.2,tests performed,110740.0,110740.0,,5195.0,21381.0,0.34,0.34,,648.0,86.11,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-02-15,1238501.0,3203.0,7400.429,43880.0,177.0,224.571,37562.38,97.143,224.447,1330.832,5.368,6.811,1.15,,,,,,,,,17522.0,4226309.0,128.179,0.531,14703.0,0.446,0.191,5.2,tests performed,122304.0,122304.0,,11564.0,19744.0,0.37,0.37,,599.0,86.11,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-02-16,1238501.0,0.0,5960.429,43880.0,0.0,179.143,37562.38,0.0,180.773,1330.832,0.0,5.433,1.14,,,,,,,,,15926.0,4242235.0,128.662,0.483,14534.0,0.441,0.189,5.3,tests performed,129632.0,129632.0,,7328.0,17971.0,0.39,0.39,,545.0,86.11,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-02-17,1244729.0,6228.0,6850.143,44056.0,176.0,204.286,37751.268,188.888,207.757,1336.17,5.338,6.196,1.14,,,,,,,,,17901.0,4260136.0,129.205,0.543,14336.0,0.435,0.187,5.3,tests performed,133362.0,133362.0,,3730.0,16136.0,0.4,0.4,,489.0,86.11,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-02-18,1252137.0,7408.0,6947.857,44308.0,252.0,180.429,37975.945,224.677,210.721,1343.813,7.643,5.472,1.14,,,,,,,,,15626.0,4275762.0,129.679,0.474,14048.0,0.426,0.186,5.4,tests performed,140285.0,140285.0,,6923.0,12289.0,0.43,0.43,,373.0,86.11,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-02-19,1261804.0,9667.0,7070.714,44489.0,181.0,206.286,38269.134,293.19,214.447,1349.303,5.49,6.256,1.13,,,,,,,,,13198.0,4288960.0,130.079,0.4,13728.0,0.416,0.187,5.3,tests performed,169765.0,169765.0,,29480.0,11877.0,0.51,0.51,,360.0,86.11,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-02-20,1269523.0,7719.0,6967.857,44690.0,201.0,205.0,38503.243,234.109,211.327,1355.399,6.096,6.217,1.13,,,,,,,,,11127.0,4300087.0,130.417,0.337,13544.0,0.411,0.19,5.3,tests performed,195340.0,195340.0,,25575.0,12828.0,0.59,0.59,,389.0,86.11,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-02-21,1283309.0,13786.0,6858.714,45097.0,407.0,199.143,38921.357,418.114,208.017,1367.743,12.344,6.04,1.12,,,,,,,,,4002.0,4304089.0,130.538,0.121,13615.0,0.413,0.19,5.3,tests performed,199573.0,199573.0,,4233.0,12690.0,0.61,0.61,,385.0,86.11,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-02-22,1283309.0,0.0,6401.143,45097.0,0.0,173.857,38921.357,0.0,194.14,1367.743,0.0,5.273,1.12,,,,,,,,,17666.0,4321755.0,131.074,0.536,13635.0,0.414,0.189,5.3,tests performed,227410.0,227410.0,,27837.0,15015.0,0.69,0.69,,455.0,86.11,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-02-23,1286757.0,3448.0,6893.714,45263.0,166.0,197.571,39025.931,104.574,209.079,1372.777,5.035,5.992,1.11,,,,,,,,,15905.0,4337660.0,131.556,0.482,13632.0,0.413,0.19,5.3,tests performed,253940.0,253940.0,,26530.0,17758.0,0.77,0.77,,539.0,86.11,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-02-24,1293497.0,6740.0,6966.857,45487.0,224.0,204.429,39230.348,204.417,211.297,1379.571,6.794,6.2,1.11,,,,,,,,,17532.0,4355192.0,132.088,0.532,13579.0,0.412,0.189,5.3,tests performed,276008.0,276008.0,,22068.0,20378.0,0.84,0.84,,618.0,86.11,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-02-25,1300799.0,7302.0,6951.714,45683.0,196.0,196.429,39451.81,221.462,210.838,1385.515,5.944,5.957,1.11,,,,,,,,,17185.0,4372377.0,132.609,0.521,13802.0,0.419,0.187,5.3,tests performed,291479.0,291479.0,,15471.0,21599.0,0.88,0.88,,655.0,86.11,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-02-26,1316363.0,15564.0,7794.143,46094.0,411.0,229.286,39923.849,472.039,236.388,1397.981,12.465,6.954,1.11,,,,,,,,,14553.0,4386930.0,133.051,0.441,13996.0,0.424,0.182,5.5,tests performed,306986.0,306986.0,,15507.0,19603.0,0.93,0.93,,595.0,86.11,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-02-27,1323863.0,7500.0,7762.857,46299.0,205.0,229.857,40151.316,227.467,235.439,1404.198,6.217,6.971,1.1,,,,,,,,,12298.0,4399228.0,133.424,0.373,14163.0,0.43,0.178,5.6,tests performed,313808.0,313808.0,,6822.0,16924.0,0.95,0.95,,513.0,86.11,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-02-28,1323863.0,0.0,5793.429,46299.0,0.0,171.714,40151.316,0.0,175.708,1404.198,0.0,5.208,1.1,,,,,,,,,4821.0,4404049.0,133.57,0.146,14280.0,0.433,0.177,5.6,tests performed,314817.0,314817.0,,1009.0,16463.0,0.95,0.95,,499.0,86.11,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-03-01,1329805.0,5942.0,6642.286,46494.0,195.0,199.571,40331.53,180.214,201.453,1410.112,5.914,6.053,1.1,,,,,,,,,18309.0,4422358.0,134.125,0.555,14372.0,0.436,0.175,5.7,tests performed,323925.0,323925.0,,9108.0,13788.0,0.98,0.98,,418.0,86.11,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-03-02,1338297.0,8492.0,7362.857,46894.0,400.0,233.0,40589.083,257.553,223.307,1422.244,12.132,7.067,1.09,,,,,,,,,15975.0,4438333.0,134.61,0.485,14382.0,0.436,0.173,5.8,tests performed,331993.0,330370.0,1623.0,8068.0,11150.0,1.01,1.0,0.0,338.0,86.11,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-03-03,1338297.0,0.0,6400.0,46894.0,0.0,201.0,40589.083,0.0,194.105,1422.244,0.0,6.096,1.09,,,,,,,,,17641.0,4455974.0,135.145,0.535,14397.0,0.437,0.17,5.9,tests performed,349605.0,336708.0,12897.0,17612.0,10514.0,1.06,1.02,0.04,319.0,86.11,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-03-04,1344969.0,6672.0,6310.0,47089.0,195.0,200.857,40791.438,202.354,191.375,1428.158,5.914,6.092,1.09,,,,,,,,,16241.0,4472215.0,135.637,0.493,14263.0,0.433,0.169,5.9,tests performed,379726.0,340439.0,39287.0,30121.0,12607.0,1.15,1.03,0.12,382.0,86.11,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-03-05,1349847.0,4878.0,4783.429,47306.0,217.0,173.143,40939.382,147.944,145.076,1434.739,6.581,5.251,1.09,,,,,,,,,12929.0,4485144.0,136.03,0.392,14031.0,0.426,0.172,5.8,tests performed,414681.0,345075.0,69606.0,34955.0,15385.0,1.26,1.05,0.21,467.0,86.11,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-03-06,1358294.0,8447.0,4918.714,47491.0,185.0,170.286,41195.57,256.188,149.179,1440.35,5.611,5.165,1.1,,,,,,,,,12293.0,4497437.0,136.402,0.373,14030.0,0.426,0.173,5.8,tests performed,432401.0,347848.0,84553.0,17720.0,16942.0,1.31,1.05,0.26,514.0,86.11,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-03-07,1364964.0,6670.0,5871.571,47681.0,190.0,197.429,41397.864,202.294,178.078,1446.113,5.762,5.988,1.1,,,,,,,,,5368.0,4502805.0,136.565,0.163,14108.0,0.428,0.173,5.8,tests performed,434542.0,347987.0,86555.0,2141.0,17104.0,1.32,1.06,0.26,519.0,86.11,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-03-08,1371176.0,6212.0,5910.143,47854.0,173.0,194.286,41586.267,188.403,179.248,1451.359,5.247,5.892,1.1,,,,,,,,,16462.0,4519267.0,137.064,0.499,13844.0,0.42,0.173,5.8,tests performed,460945.0,362856.0,98089.0,26403.0,19574.0,1.4,1.1,0.3,594.0,86.11,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-03-09,1380023.0,8847.0,5960.857,48163.0,309.0,181.286,41854.587,268.32,180.786,1460.731,9.372,5.498,1.1,,,,,,,,,15051.0,4534318.0,137.521,0.456,13712.0,0.416,0.173,5.8,tests performed,483909.0,379240.0,104669.0,22964.0,21702.0,1.47,1.15,0.32,658.0,83.33,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-03-10,1380023.0,0.0,5960.857,48163.0,0.0,181.286,41854.587,0.0,180.786,1460.731,0.0,5.498,1.1,,,,,,,,,16265.0,4550583.0,138.014,0.493,13516.0,0.41,0.174,5.7,tests performed,500815.0,391242.0,109573.0,16906.0,21601.0,1.52,1.19,0.33,655.0,83.33,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-03-11,1387457.0,7434.0,6069.714,48323.0,160.0,176.286,42080.052,225.465,184.088,1465.584,4.853,5.347,1.11,,,,,,,,,15421.0,4566004.0,138.482,0.468,13398.0,0.406,0.172,5.8,tests performed,513740.0,399375.0,114365.0,12925.0,19145.0,1.56,1.21,0.35,581.0,83.33,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-03-12,1394571.0,7114.0,6389.143,48484.0,161.0,168.286,42295.812,215.76,193.776,1470.467,4.883,5.104,1.11,,,,,,,,,13508.0,4579512.0,138.892,0.41,13481.0,0.409,0.167,6.0,tests performed,537803.0,407824.0,129979.0,24063.0,17589.0,1.63,1.24,0.39,533.0,83.33,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-03-13,1402610.0,8039.0,6330.857,48664.0,180.0,167.571,42539.626,243.814,192.008,1475.926,5.459,5.082,1.11,,,,,,,,,9911.0,4589423.0,139.192,0.301,13141.0,0.399,0.167,6.0,tests performed,570132.0,413507.0,156625.0,32329.0,19676.0,1.73,1.25,0.48,597.0,83.33,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-03-14,1407963.0,5353.0,6142.714,48841.0,177.0,165.714,42701.977,162.351,186.302,1481.294,5.368,5.026,1.11,,,,,,,,,4990.0,4594413.0,139.344,0.151,13087.0,0.397,0.166,6.0,tests performed,573278.0,414083.0,159195.0,3146.0,19819.0,1.74,1.26,0.48,601.0,83.33,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-03-15,1412406.0,4443.0,5890.0,49003.0,162.0,164.143,42836.728,134.751,178.637,1486.207,4.913,4.978,1.12,,,,,,,,,16678.0,4611091.0,139.849,0.506,13118.0,0.398,0.165,6.1,tests performed,613146.0,427800.0,185346.0,39868.0,21743.0,1.86,1.3,0.56,659.0,83.33,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-03-16,1418974.0,6568.0,5564.429,49177.0,174.0,144.857,43035.928,199.2,168.763,1491.485,5.277,4.393,1.12,,,,,,,,,14786.0,4625877.0,140.298,0.448,13080.0,0.397,0.164,6.1,tests performed,653579.0,445588.0,207991.0,40433.0,24239.0,1.98,1.35,0.63,735.0,83.33,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-03-17,1435598.0,16624.0,7939.286,49523.0,346.0,194.286,43540.116,504.188,240.79,1501.978,10.494,5.892,1.13,,,,,,,,,16000.0,4641877.0,140.783,0.485,13042.0,0.396,0.163,6.1,tests performed,695484.0,464968.0,230516.0,41905.0,27810.0,2.11,1.41,0.7,843.0,83.33,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-03-18,1435598.0,0.0,6877.286,49523.0,0.0,171.429,43540.116,0.0,208.581,1501.978,0.0,5.199,1.12,,,,,,,,,12750.0,4654627.0,141.17,0.387,12660.0,0.384,0.165,6.1,tests performed,736384.0,490600.0,245784.0,40900.0,31806.0,2.23,1.49,0.75,965.0,83.33,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-03-19,1451645.0,16047.0,8153.429,49897.0,374.0,201.857,44026.804,486.688,247.285,1513.321,11.343,6.122,1.13,,,,,,,,,9984.0,4664611.0,141.473,0.303,12157.0,0.369,0.17,5.9,tests performed,776563.0,515867.0,260696.0,40179.0,34109.0,2.36,1.56,0.79,1034.0,83.33,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-03-20,1451645.0,0.0,7005.0,49897.0,0.0,176.143,44026.804,0.0,212.454,1513.321,0.0,5.342,1.13,,,,,,,,,7081.0,4671692.0,141.687,0.215,11753.0,0.356,0.173,5.8,tests performed,799787.0,533158.0,266629.0,23224.0,32808.0,2.43,1.62,0.81,995.0,83.33,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-03-21,1466326.0,14681.0,8337.571,50198.0,301.0,193.857,44472.063,445.259,252.869,1522.45,9.129,5.879,1.13,,,,,,,,,2336.0,4674028.0,141.758,0.071,11374.0,0.345,0.177,5.6,tests performed,801468.0,533823.0,267645.0,1681.0,32599.0,2.43,1.62,0.81,989.0,83.33,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-03-22,1466326.0,0.0,7702.857,50198.0,0.0,170.714,44472.063,0.0,233.619,1522.45,0.0,5.178,1.13,,,,,,,,,10422.0,4684450.0,142.074,0.316,10480.0,0.318,0.179,5.6,tests performed,816383.0,540926.0,275457.0,14915.0,29034.0,2.48,1.64,0.84,881.0,83.33,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-03-23,1481259.0,14933.0,8897.857,50474.0,276.0,185.286,44924.964,452.902,269.862,1530.821,8.371,5.62,1.13,,,,,,,,,9949.0,4694399.0,142.376,0.302,9789.0,0.297,0.18,5.6,tests performed,832617.0,550730.0,281887.0,16234.0,25577.0,2.53,1.67,0.85,776.0,83.33,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-03-24,1481259.0,0.0,6523.0,50474.0,0.0,135.857,44924.964,0.0,197.835,1530.821,0.0,4.12,1.13,,,,,,,,,10667.0,4705066.0,142.7,0.324,9027.0,0.274,0.183,5.5,tests performed,850481.0,562665.0,287816.0,17864.0,22142.0,2.58,1.71,0.87,672.0,83.33,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-03-25,1500465.0,19206.0,9266.714,50831.0,357.0,186.857,45507.461,582.497,281.049,1541.649,10.827,5.667,1.13,,,,,,,,,8588.0,4713654.0,142.96,0.26,8432.0,0.256,0.187,5.3,tests performed,864982.0,573455.0,291527.0,14501.0,18371.0,2.62,1.74,0.88,557.0,83.33,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-03-26,1512384.0,11919.0,8677.0,51032.0,201.0,162.143,45868.951,361.49,263.164,1547.745,6.096,4.918,1.13,,,,,,,,,4715.0,4718369.0,143.103,0.143,7680.0,0.233,0.186,5.4,tests performed,882999.0,587839.0,295160.0,18017.0,15205.0,2.68,1.78,0.9,461.0,83.33,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-03-27,1520973.0,8589.0,9904.0,51238.0,206.0,191.571,46129.446,260.495,300.377,1553.992,6.248,5.81,1.13,,,,,,,,,,,,,,,,,,895920.0,598074.0,297846.0,12921.0,13733.0,2.72,1.81,0.9,417.0,83.33,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-03-28,1529882.0,8909.0,9079.429,51469.0,231.0,181.571,46399.647,270.2,275.369,1560.998,7.006,5.507,1.12,,,,,,,,,,,,,,,,,,897941.0,599917.0,298024.0,2021.0,13782.0,2.72,1.82,0.9,418.0,83.33,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-03-29,1533121.0,3239.0,9542.143,51635.0,166.0,205.286,46497.882,98.235,289.403,1566.033,5.035,6.226,1.12,,,,,,,,,,,,,,,,,,912215.0,604113.0,308102.0,14274.0,13690.0,2.77,1.83,0.93,415.0,83.33,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-03-30,1533121.0,0.0,7408.857,51635.0,0.0,165.857,46497.882,0.0,224.703,1566.033,0.0,5.03,1.12,,,,,,,,,,,,,,,,,,927423.0,607630.0,319793.0,15208.0,13544.0,2.81,1.84,0.97,411.0,83.33,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-03-31,1548807.0,15686.0,9649.714,52008.0,373.0,219.143,46973.621,475.739,292.665,1577.346,11.313,6.646,1.12,,,,,,,,,,,,,,,,,,944269.0,612963.0,331306.0,16846.0,13398.0,2.86,1.86,1.0,406.0,83.33,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-04-01,1561723.0,12916.0,8751.143,52161.0,153.0,190.0,47365.349,391.728,265.413,1581.986,4.64,5.762,1.12,,,,,,,,,,,,,,,,,,948998.0,614341.0,334657.0,4729.0,12002.0,2.88,1.86,1.01,364.0,83.33,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-04-02,1568345.0,6622.0,7994.429,52331.0,170.0,185.571,47566.187,200.838,242.462,1587.142,5.156,5.628,1.12,,,,,,,,,,,,,,,,,,952345.0,615173.0,337172.0,3347.0,9907.0,2.89,1.87,1.02,300.0,83.33,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-04-03,1573961.0,5616.0,7569.714,52625.0,294.0,198.143,47736.514,170.327,229.581,1596.059,8.917,6.009,1.12,,,,,,,,,,,,,,,,,,959729.0,617039.0,342690.0,7384.0,9116.0,2.91,1.87,1.04,276.0,83.33,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
